season,event_code,league,zone_id,zone_name,group_name,group_order,college_name,college_logo,team_name,w_d_l,wins,opponent_points,avg_base_hp_diff,avg_outpost_hp_diff,avg_team_damage,metrics_json
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,1,中国石油大学（华东）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ca37313c-d7ce-4887-a872-fe558d3e39bd,RPS,3/0/0,3,5,1076,134,8647,"{""对手分"": 5, ""局均全队总伤害血量"": 8647, ""局均总前哨站净胜血量"": 134, ""局均总基地净胜血量"": 1076, ""胜/平/负"": ""3/0/0"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,2,东北大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667139708-logo_blue_800x800.png,TDT,3/0/0,3,-6,4608,552,8986,"{""对手分"": -6, ""局均全队总伤害血量"": 8986, ""局均总前哨站净胜血量"": 552, ""局均总基地净胜血量"": 4608, ""胜/平/负"": ""3/0/0"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,3,中国科学技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c3c27ffa-22a3-438d-b9c6-3e46caff042c,RoboWalker,3/0/1,3,3,1603,150,8838,"{""对手分"": 3, ""局均全队总伤害血量"": 8838, ""局均总前哨站净胜血量"": 150, ""局均总基地净胜血量"": 1603, ""胜/平/负"": ""3/0/1"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,4,哈尔滨工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/830c2cbd-31e5-4fea-9015-cb6ec9fa5224, I Hiter,3/0/1,3,1,-21,-129,7073,"{""对手分"": 1, ""局均全队总伤害血量"": 7073, ""局均总前哨站净胜血量"": -129, ""局均总基地净胜血量"": -21, ""胜/平/负"": ""3/0/1"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,5,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,华南虎,3/0/1,3,-4,2575,163,8757,"{""对手分"": -4, ""局均全队总伤害血量"": 8757, ""局均总前哨站净胜血量"": 163, ""局均总基地净胜血量"": 2575, ""胜/平/负"": ""3/0/1"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,6,大连理工大学,https://rm-static.djicdn.com/tem/19806/1f076093d63e91576572667729907724.png,凌BUG,3/0/2,3,11,382,-36,7398,"{""对手分"": 11, ""局均全队总伤害血量"": 7398, ""局均总前哨站净胜血量"": -36, ""局均总基地净胜血量"": 382, ""胜/平/负"": ""3/0/2"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,7,东南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665086212-logo_yellow_800x800.png,3SE,3/0/2,3,5,1098,0,7481,"{""对手分"": 5, ""局均全队总伤害血量"": 7481, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": 1098, ""胜/平/负"": ""3/0/2"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,8,深圳大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667668942-logo_red_800x800.png,RobotPilots,3/0/2,3,0,240,-291,5970,"{""对手分"": 0, ""局均全队总伤害血量"": 5970, ""局均总前哨站净胜血量"": -291, ""局均总基地净胜血量"": 240, ""胜/平/负"": ""3/0/2"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,9,西安交通大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525666415627-logo_red_800x800.png,笃行,2/0/3,2,-1,404,72,7873,"{""对手分"": -1, ""局均全队总伤害血量"": 7873, ""局均总前哨站净胜血量"": 72, ""局均总基地净胜血量"": 404, ""胜/平/负"": ""2/0/3"", ""胜场数"": 2}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,10,南京航空航天大学金城学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/37ffc1d5-bfaa-472a-8584-2158ca7aa8d5,Born of Fire,2/0/3,2,-2,-2181,-93,5019,"{""对手分"": -2, ""局均全队总伤害血量"": 5019, ""局均总前哨站净胜血量"": -93, ""局均总基地净胜血量"": -2181, ""胜/平/负"": ""2/0/3"", ""胜场数"": 2}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,11,电子科技大学中山学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6784aac0-42fc-4ffd-9e1c-cc27427022e3,RoboBraver,2/0/3,2,-3,-215,-29,6809,"{""对手分"": -3, ""局均全队总伤害血量"": 6809, ""局均总前哨站净胜血量"": -29, ""局均总基地净胜血量"": -215, ""胜/平/负"": ""2/0/3"", ""胜场数"": 2}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,12,武汉工程大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a413c7fa-e03f-4b01-922a-fc05d46aba6f,Nautilus,1/0/3,1,4,-582,-13,6536,"{""对手分"": 4, ""局均全队总伤害血量"": 6536, ""局均总前哨站净胜血量"": -13, ""局均总基地净胜血量"": -582, ""胜/平/负"": ""1/0/3"", ""胜场数"": 1}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,13,五邑大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678640816-logo_glod_800x800.png,IMCA,1/0/3,1,-4,-1158,0,5873,"{""对手分"": -4, ""局均全队总伤害血量"": 5873, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -1158, ""胜/平/负"": ""1/0/3"", ""胜场数"": 1}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,14,西北工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674854703-logo_blue_800x800.png,WMJ,1/0/3,1,-12,-1012,-109,5649,"{""对手分"": -12, ""局均全队总伤害血量"": 5649, ""局均总前哨站净胜血量"": -109, ""局均总基地净胜血量"": -1012, ""胜/平/负"": ""1/0/3"", ""胜场数"": 1}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,15,中国矿业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667804487-logo_blue_800x800.png,CUBOT,0/0/3,0,7,-3435,0,4928,"{""对手分"": 7, ""局均全队总伤害血量"": 4928, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -3435, ""胜/平/负"": ""0/0/3"", ""胜场数"": 0}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,A组,16,佛山大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8c88f498-f507-46b6-b4fa-c4e0da189364,醒狮,0/0/3,0,-2,-4850,-192,3165,"{""对手分"": -2, ""局均全队总伤害血量"": 3165, ""局均总前哨站净胜血量"": -192, ""局均总基地净胜血量"": -4850, ""胜/平/负"": ""0/0/3"", ""胜场数"": 0}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,1,上海交通大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525660725241-logo_red_800x800.png,交龙,3/0/0,3,5,3647,161,9923,"{""对手分"": 5, ""局均全队总伤害血量"": 9923, ""局均总前哨站净胜血量"": 161, ""局均总基地净胜血量"": 3647, ""胜/平/负"": ""3/0/0"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,2,同济大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665507590-logo_blue_800x800.png,SuperPower,3/0/0,3,2,1772,162,8050,"{""对手分"": 2, ""局均全队总伤害血量"": 8050, ""局均总前哨站净胜血量"": 162, ""局均总基地净胜血量"": 1772, ""胜/平/负"": ""3/0/0"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,3,广东工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/257785f9-4ac3-4369-8e60-49ffe0b141e8,DynamicX,3/0/1,3,14,-468,0,7215,"{""对手分"": 14, ""局均全队总伤害血量"": 7215, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -468, ""胜/平/负"": ""3/0/1"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,4,太原工业学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c7de86e0-a829-4d6d-9329-3228f57ded92,火线,3/0/1,3,-1,2416,0,8037,"{""对手分"": -1, ""局均全队总伤害血量"": 8037, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": 2416, ""胜/平/负"": ""3/0/1"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,5,浙江大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1532425365935-logo_blue_800x800.png,Hello World,3/0/1,3,-4,2642,126,8365,"{""对手分"": -4, ""局均全队总伤害血量"": 8365, ""局均总前哨站净胜血量"": 126, ""局均总基地净胜血量"": 2642, ""胜/平/负"": ""3/0/1"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,6,南京航空航天大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679454590-logo_purple_800x800.png,长空御风,3/0/2,3,0,665,141,7000,"{""对手分"": 0, ""局均全队总伤害血量"": 7000, ""局均总前哨站净胜血量"": 141, ""局均总基地净胜血量"": 665, ""胜/平/负"": ""3/0/2"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,7,太原理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bcceed5a-13b9-4a19-8236-56b2bb40b58b,TRoMaC,3/0/2,3,-1,790,0,7144,"{""对手分"": -1, ""局均全队总伤害血量"": 7144, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": 790, ""胜/平/负"": ""3/0/2"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,8,华南农业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c1b63e9f-b50d-47f2-aa0d-c6517e3b4666,Taurus,3/0/2,3,-3,942,-133,6811,"{""对手分"": -3, ""局均全队总伤害血量"": 6811, ""局均总前哨站净胜血量"": -133, ""局均总基地净胜血量"": 942, ""胜/平/负"": ""3/0/2"", ""胜场数"": 3}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,9,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,ARTINX,2/0/3,2,3,-1109,0,6184,"{""对手分"": 3, ""局均全队总伤害血量"": 6184, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -1109, ""胜/平/负"": ""2/0/3"", ""胜场数"": 2}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,10,山东科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675697079-logo_blue_800x800.png,SmartRobot,2/0/3,2,-3,-827,-185,6047,"{""对手分"": -3, ""局均全队总伤害血量"": 6047, ""局均总前哨站净胜血量"": -185, ""局均总基地净胜血量"": -827, ""胜/平/负"": ""2/0/3"", ""胜场数"": 2}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,11,哈尔滨工业大学（威海）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/496f97c0-f329-4457-ae1e-1476c467ff94,HERO,2/0/3,2,-15,-233,19,7122,"{""对手分"": -15, ""局均全队总伤害血量"": 7122, ""局均总前哨站净胜血量"": 19, ""局均总基地净胜血量"": -233, ""胜/平/负"": ""2/0/3"", ""胜场数"": 2}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,12,哈尔滨工程大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665837757-logo_blue_800x800.png,创梦之翼,1/0/3,1,5,-2478,0,5413,"{""对手分"": 5, ""局均全队总伤害血量"": 5413, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -2478, ""胜/平/负"": ""1/0/3"", ""胜场数"": 1}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,13,中南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676967503-logo_blue_800x800.png,FYT,1/0/3,1,3,-1181,0,6413,"{""对手分"": 3, ""局均全队总伤害血量"": 6413, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -1181, ""胜/平/负"": ""1/0/3"", ""胜场数"": 1}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,14,北方工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674177547-logo_purple_800x800.png,DreamTeam,1/0/3,1,-5,-694,-28,6156,"{""对手分"": -5, ""局均全队总伤害血量"": 6156, ""局均总前哨站净胜血量"": -28, ""局均总基地净胜血量"": -694, ""胜/平/负"": ""1/0/3"", ""胜场数"": 1}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,15,吉林大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/422493a0-1f3c-4f00-8c95-7ad1f9e1df2c,TARS_Go,0/0/3,0,3,-4437,-268,3720,"{""对手分"": 3, ""局均全队总伤害血量"": 3720, ""局均总前哨站净胜血量"": -268, ""局均总基地净胜血量"": -4437, ""胜/平/负"": ""0/0/3"", ""胜场数"": 0}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,B组,16,中国石油大学（北京）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/536194b1-d052-480f-b5b9-fbd2ef9d6dc8,SPR,0/0/3,0,2,-2294,0,5119,"{""对手分"": 2, ""局均全队总伤害血量"": 5119, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -2294, ""胜/平/负"": ""0/0/3"", ""胜场数"": 0}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,全明星组,1,缔造者,https://rm-static.djicdn.com/games-backend/13583e4a-c3cc-45fd-b05a-27cd2ca3a335,CREATOR,0/1/0,0,0,2105,0,12427,"{""对手分"": 0, ""局均全队总伤害血量"": 12427, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": 2105, ""胜/平/负"": ""0/1/0"", ""胜场数"": 0}"
2025,2025RMUC,RMUC,572,2025赛季全国赛,全明星组,2,创新者,https://rm-static.djicdn.com/games-backend/aea22131-7d9e-43e9-acb3-0598e6ef3b72,INNOVATOR,0/1/0,0,0,-2105,0,10146,"{""对手分"": 0, ""局均全队总伤害血量"": 10146, ""局均总前哨站净胜血量"": 0, ""局均总基地净胜血量"": -2105, ""胜/平/负"": ""0/1/0"", ""胜场数"": 0}"
